Accident_Index,Vehicle_Reference,Vehicle_Type,Towing_and_Articulation,Vehicle_Manoeuvre,Vehicle_Location-Restricted_Lane,Junction_Location,Skidding_and_Overturning,Hit_Object_in_Carriageway,Vehicle_Leaving_Carriageway,Hit_Object_off_Carriageway,1st_Point_of_Impact,Was_Vehicle_Left_Hand_Drive?,Journey_Purpose_of_Driver,Sex_of_Driver,Age_of_Driver,Age_Band_of_Driver,Engine_Capacity_(CC),Propulsion_Code,Age_of_Vehicle,Driver_IMD_Decile,Driver_Home_Area_Type,Vehicle_IMD_Decile
2015551500491,1,9,0,2,0,0,0,8,0,0,3,1,6,1,47,8,1560,2,5,-1,1,-1
2015551500491,2,1,0,18,0,0,0,0,0,0,1,1,6,2,19,4,-1,-1,-1,-1,-1,-1
2015551500494,1,9,0,18,0,0,0,0,0,0,1,1,3,1,64,9,1985,1,17,-1,2,-1
2015551500494,2,9,0,4,0,0,0,0,0,0,1,1,1,1,46,8,2179,2,6,-1,3,-1
2015551500502,1,9,0,9,0,1,0,0,0,0,2,1,6,2,46,8,1149,1,11,-1,3,-1
2015551500502,2,9,0,4,0,1,0,0,0,0,2,1,6,1,46,8,1686,2,5,-1,1,-1
2015551500502,3,9,0,4,0,1,0,0,0,0,1,1,6,1,47,8,-1,-1,-1,-1,1,-1
2015551500502,4,9,0,18,0,1,0,0,0,0,1,1,6,2,24,5,1149,1,4,-1,2,-1
2015551500503,1,9,0,16,0,0,0,0,0,0,1,1,2,1,24,5,1796,1,13,-1,1,-1
2015551500503,2,9,0,17,0,0,0,0,1,11,1,1,6,2,49,8,1399,2,6,-1,-1,-1
2015551500504,1,9,0,18,0,4,0,0,0,0,1,1,1,1,31,6,1956,2,1,-1,1,-1
2015551500504,2,3,0,18,0,4,0,0,0,0,2,1,2,1,39,7,85,1,27,-1,1,-1
2015551500506,1,5,0,18,0,0,1,11,0,0,2,1,6,1,50,8,1170,1,7,-1,1,-1
2015551500507,1,5,0,18,0,2,0,0,0,0,1,1,6,1,20,4,1200,1,15,-1,1,-1
2015551500507,2,9,0,18,0,1,0,0,0,0,2,1,6,1,24,5,1997,1,13,-1,1,-1
2015551500507,3,5,0,18,0,2,0,0,0,0,0,1,6,1,21,5,599,1,11,-1,-1,-1
2015551500508,1,9,0,3,0,1,0,0,0,0,2,1,3,2,32,6,1998,2,10,-1,1,-1
2015551500508,2,9,0,3,0,1,0,0,0,0,2,1,3,2,33,6,1390,1,7,-1,1,-1
2015551500508,3,9,0,18,0,1,0,0,0,0,1,1,2,1,68,10,1998,2,6,-1,1,-1
2015551500509,1,9,0,5,0,1,0,0,3,11,1,1,6,2,20,4,1299,1,10,-1,-1,-1
2015551500512,1,9,0,18,0,2,0,0,0,0,1,1,1,2,24,5,1229,1,1,-1,1,-1
2015551500512,2,9,0,18,0,1,0,0,7,4,2,1,6,1,76,11,1198,1,7,-1,1,-1
2015551500513,1,1,0,18,9,0,0,0,0,0,1,1,6,1,7,2,-1,-1,-1,-1,1,-1
2015551500513,2,9,0,18,0,0,0,0,0,0,4,1,2,2,28,6,1248,2,5,-1,1,-1
2015551500519,1,9,0,18,0,0,0,0,0,0,1,1,6,2,46,8,3179,1,13,-1,1,-1
2015551500519,2,1,0,18,0,0,0,0,0,0,1,1,4,1,14,3,-1,-1,-1,-1,-1,-1
2015551500520,1,4,0,18,0,2,0,0,0,0,1,1,1,1,20,4,107,1,2,-1,3,-1
2015551500520,2,9,0,9,0,2,0,0,0,0,4,1,6,1,49,8,1590,1,12,-1,1,-1
2015551500522,1,10,0,18,0,8,0,0,0,0,1,1,1,1,73,10,2998,2,6,-1,1,-1
2015551500522,2,2,0,18,0,1,0,0,0,0,1,1,6,2,24,5,124,1,9,-1,1,-1
2015551500523,1,9,0,18,0,6,0,0,0,0,4,1,2,2,38,7,1598,1,9,-1,1,-1
2015551500523,2,19,0,18,0,2,0,0,0,0,1,1,1,1,26,6,1896,2,5,-1,1,-1
2015551500526,1,9,0,18,0,1,0,0,0,0,4,1,6,3,-1,-1,1386,1,7,-1,1,-1
2015551500528,1,9,0,1,0,6,0,0,0,0,2,1,6,3,-1,-1,1598,1,14,-1,3,-1
2015551500528,2,9,0,2,0,8,0,0,0,0,2,1,6,1,-1,-1,1686,2,2,-1,1,-1
2015551500529,1,9,0,18,0,1,0,0,0,0,1,1,6,2,74,10,1198,1,1,-1,1,-1
2015551500529,2,9,0,2,0,2,0,0,0,0,1,1,6,3,-1,-1,1956,2,5,-1,-1,-1
2015551500530,1,9,0,5,0,6,0,0,0,0,1,1,6,1,44,7,-1,-1,-1,-1,1,-1
2015551500530,2,9,0,18,0,8,0,0,0,0,4,1,6,2,31,6,1339,1,10,-1,1,-1
2015551500532,1,9,0,5,0,2,0,4,0,0,1,1,6,1,17,4,1590,1,11,-1,1,-1
2015551500532,2,9,0,2,0,1,0,0,0,0,1,1,6,3,-1,-1,1299,1,11,-1,-1,-1
2015551500533,1,3,0,17,0,0,1,0,1,4,1,1,6,1,20,4,-1,-1,-1,-1,1,-1
2015551500535,1,5,0,18,0,0,1,0,0,0,0,1,6,1,64,9,750,1,18,-1,1,-1
2015551500536,1,9,3,5,0,4,0,0,0,0,2,1,6,3,33,6,1896,2,8,-1,-1,-1
2015551500536,2,19,0,5,0,4,0,0,0,0,4,1,6,1,34,6,1248,2,7,-1,1,-1
2015551500538,1,9,0,7,0,5,1,7,6,1,1,1,6,2,18,4,1598,2,4,-1,1,-1
2015551500539,1,9,0,17,0,0,0,0,0,0,3,1,6,1,38,7,-1,-1,-1,-1,1,-1
2015551500539,2,9,0,16,0,0,0,0,1,0,3,1,6,2,35,6,1896,2,12,-1,1,-1
2015551500540,1,9,0,9,0,6,0,0,0,0,3,1,6,2,23,5,1149,1,8,-1,1,-1
2015551500540,2,20,0,18,0,1,0,0,0,0,1,1,1,1,55,8,6693,2,2,-1,1,-1
2015551500541,1,9,0,7,0,3,0,0,0,0,1,1,6,1,67,10,2967,1,15,-1,-1,-1
2015551500541,2,9,0,18,0,8,0,0,0,0,3,1,6,1,19,4,1299,1,14,-1,1,-1
2015551500542,1,9,0,18,0,2,0,0,0,0,4,1,1,1,48,8,1598,1,8,-1,1,-1
2015551500542,2,1,0,4,5,1,0,0,0,0,1,1,1,1,54,8,-1,-1,-1,-1,1,-1
2015551500544,1,9,0,1,6,0,0,0,0,0,2,1,6,1,63,9,2720,2,6,-1,3,-1
2015551500545,1,19,0,7,0,8,0,0,0,0,2,1,6,1,65,9,-1,-1,-1,-1,3,-1
2015551500545,2,19,0,8,0,8,0,0,0,0,1,1,1,1,23,5,1598,2,-1,-1,1,-1
2015551500546,1,9,0,17,0,0,0,0,0,0,1,1,6,2,57,9,1590,1,10,-1,-1,-1
2015551500546,2,9,0,16,0,0,0,0,1,0,1,1,6,2,67,10,2688,2,14,-1,3,-1
2015551500547,1,9,0,4,0,1,0,0,0,0,1,1,6,1,50,8,1796,1,15,-1,2,-1
2015551500547,2,9,0,2,0,1,0,0,0,0,3,1,6,3,-1,-1,1332,1,16,-1,-1,-1
2015551500549,1,9,0,16,0,0,2,0,0,0,3,1,6,1,33,6,1596,1,5,-1,1,-1
2015551500549,2,9,0,17,0,0,0,0,0,0,3,1,6,1,29,6,1597,2,-1,-1,1,-1
2015551500556,1,9,0,17,0,0,0,0,0,0,1,1,6,1,40,7,1896,2,7,-1,1,-1
2015551500556,2,9,0,4,0,0,0,0,1,0,1,1,6,1,25,5,1951,2,10,-1,2,-1
2015551500560,1,9,0,9,0,5,0,0,0,0,1,1,6,2,56,9,1998,2,8,-1,1,-1
2015551500560,2,3,0,18,0,8,0,0,0,0,1,1,6,1,18,4,50,1,-1,-1,-1,-1
2015551500562,1,9,0,9,0,1,0,0,0,0,1,1,6,1,75,10,1905,2,17,-1,2,-1
2015551500562,2,9,0,18,0,1,0,0,0,0,1,1,2,1,52,8,1339,1,9,-1,1,-1
2015551500563,1,9,0,18,0,0,0,0,0,0,1,1,6,1,70,10,1598,1,10,-1,3,-1
2015551500563,2,9,0,3,0,0,0,0,0,0,2,1,6,2,51,8,1600,2,4,-1,3,-1
2015551500563,3,9,0,3,0,0,0,0,0,0,2,1,6,1,45,7,1968,2,4,-1,3,-1
2015551500563,4,9,0,3,0,0,0,0,0,0,2,1,6,1,51,8,1587,1,18,-1,1,-1
2015551500563,5,9,0,3,0,0,0,0,0,0,2,1,6,1,40,7,1956,2,5,-1,1,-1
2015551500563,6,21,1,2,6,0,0,0,0,0,3,2,6,1,42,7,-1,-1,-1,-1,-1,-1
2015551500563,7,9,0,18,0,0,0,0,0,0,1,1,6,1,32,6,1461,2,1,-1,1,-1
2015551500568,1,1,0,18,0,0,0,0,0,0,1,1,6,1,64,9,-1,-1,-1,-1,-1,-1
2015551500568,2,9,0,18,0,0,0,0,0,0,1,1,6,2,64,9,1596,1,13,-1,-1,-1
2015551500569,1,9,0,9,0,6,0,0,0,0,1,1,6,2,26,6,2499,1,8,-1,1,-1
2015551500569,2,9,0,18,0,1,0,0,0,0,4,1,2,1,34,6,1590,1,11,-1,1,-1
2015551500570,1,9,0,6,0,0,0,0,0,0,3,1,6,1,25,5,1199,1,11,-1,1,-1
2015551500570,2,5,0,13,0,0,0,0,0,0,1,1,2,1,31,6,998,1,11,-1,1,-1
2015551500573,1,1,0,7,0,7,0,0,0,0,1,1,6,1,25,5,-1,-1,-1,-1,1,-1
2015551500573,2,9,0,18,0,7,0,0,0,0,4,1,2,1,46,8,1984,1,12,-1,2,-1
2015551500574,1,9,0,18,0,0,0,0,1,2,1,1,6,1,28,6,1299,1,15,-1,1,-1
2015551500575,1,9,0,10,0,5,0,0,0,0,2,1,6,1,57,9,1598,1,13,-1,1,-1
2015551500575,2,11,0,4,0,1,0,0,0,0,1,1,1,1,61,9,9186,2,1,-1,1,-1
2015551500578,1,1,0,18,0,0,0,0,1,0,0,1,6,1,74,10,-1,-1,-1,-1,-1,-1
2015551500579,1,9,0,18,0,2,0,0,0,0,1,1,6,1,28,6,2793,1,20,-1,1,-1
2015551500582,1,9,0,18,0,8,0,0,0,0,1,1,2,2,47,8,1590,1,12,-1,3,-1
2015551500582,2,21,0,9,0,6,0,0,0,0,1,1,1,1,39,7,7146,2,8,-1,-1,-1
2015551500583,1,3,0,14,0,1,0,0,0,0,1,1,2,1,30,6,125,1,6,-1,1,-1
2015551500583,2,9,0,9,0,6,0,0,0,0,3,1,2,2,32,6,1598,1,4,-1,1,-1
2015551500584,1,9,0,16,0,0,1,0,0,0,1,1,6,1,22,5,1968,2,8,-1,1,-1
2015551500584,2,19,0,18,0,0,0,0,0,0,1,1,6,1,61,9,1968,2,11,-1,-1,-1
2015551500585,1,2,0,18,0,0,1,0,0,0,0,1,6,1,29,6,49,1,3,-1,1,-1
2015551500586,1,8,0,3,0,0,0,0,0,0,2,1,1,1,52,8,1598,2,2,-1,1,-1
2015551500586,2,9,0,18,0,0,0,11,0,0,1,1,6,2,22,5,1796,1,9,-1,1,-1
2015551500587,1,9,0,18,0,1,0,0,0,0,1,1,6,2,29,6,1598,1,12,-1,1,-1
2015551500587,2,9,0,4,0,1,0,0,0,0,2,1,6,1,68,10,1956,2,4,-1,1,-1
2015551500587,3,9,0,18,0,2,0,0,0,0,3,1,6,1,80,11,1124,1,16,-1,1,-1
2015551500588,1,9,0,18,9,6,0,0,0,0,1,1,3,2,25,5,1796,1,9,-1,-1,-1
2015551500588,2,1,0,18,9,1,0,0,0,0,1,1,6,1,9,2,-1,-1,-1,-1,-1,-1
2015551500589,1,9,0,4,0,1,0,0,0,0,1,1,2,1,47,8,1388,1,12,-1,1,-1
2015551500592,1,3,0,4,0,0,0,0,0,0,1,1,6,1,20,4,-1,-1,-1,-1,1,-1
2015551500592,2,9,0,4,0,0,0,0,0,0,2,1,6,2,46,8,1560,2,10,-1,1,-1
2015551500597,1,9,0,9,0,6,0,0,0,0,3,1,2,2,34,6,1753,2,15,-1,1,-1
2015551500597,2,1,0,18,0,8,0,0,0,0,1,1,2,1,24,5,-1,-1,-1,-1,-1,-1
2015551500600,1,2,0,17,0,1,1,0,0,0,4,1,6,1,20,4,124,1,11,-1,1,-1
2015551500601,1,5,0,3,0,1,0,0,0,0,1,1,6,1,30,6,749,1,15,-1,3,-1
2015551500601,2,17,4,9,0,5,0,0,0,0,3,1,1,3,-1,-1,-1,-1,-1,-1,-1,-1
2015551500602,1,9,0,16,0,0,5,0,7,4,1,1,6,1,63,9,1388,1,7,-1,1,-1
2015551500604,1,9,0,16,0,8,0,0,0,0,0,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1
2015551500604,2,1,0,9,0,8,1,0,0,0,0,1,6,2,56,9,-1,-1,-1,-1,3,-1
2015551500606,1,9,0,9,0,1,0,0,0,0,1,1,6,1,44,7,2398,1,17,-1,3,-1
2015551500606,2,9,0,18,0,1,0,0,0,0,1,1,6,1,54,8,1870,2,13,-1,1,-1
2015551500608,1,19,0,18,0,0,1,0,0,0,1,1,1,1,30,6,2143,2,1,-1,2,-1
2015551500608,2,10,0,18,0,0,0,0,0,0,1,1,3,1,38,7,2370,2,22,-1,3,-1
2015551500612,1,9,0,1,0,0,0,0,0,0,2,1,6,1,32,6,1229,1,9,-1,1,-1
2015551500613,1,5,0,16,0,0,1,0,1,4,1,1,6,1,53,8,892,1,15,-1,1,-1
2015551500613,2,17,5,18,0,0,1,0,0,0,3,1,1,1,32,6,6728,2,1,-1,3,-1
2015551500615,1,11,0,18,0,0,0,0,0,0,4,1,3,1,34,6,9600,2,17,-1,1,-1
2015551500616,1,9,0,18,0,1,0,0,0,0,4,1,6,1,83,11,998,1,9,-1,-1,-1
2015551500616,2,9,0,5,0,1,0,0,0,0,3,1,6,2,38,7,1390,1,2,-1,1,-1
2015551500616,3,9,0,2,0,1,0,0,0,0,4,1,6,3,-1,-1,1596,1,11,-1,-1,-1
2015551500617,1,9,0,18,0,0,1,12,7,4,1,1,2,1,44,7,1422,2,9,-1,2,-1
2015551500618,1,9,0,18,0,1,0,0,0,0,1,1,3,1,17,4,1242,1,13,-1,2,-1
2015551500618,2,19,0,10,0,1,0,0,0,0,2,1,1,1,43,7,1686,2,9,-1,3,-1
2015551500620,1,9,0,4,0,0,0,0,0,0,4,1,6,1,51,8,2497,2,8,-1,1,-1
2015551500620,2,1,0,18,0,0,0,0,0,0,2,1,6,1,15,3,-1,-1,-1,-1,1,-1
2015551500621,1,1,0,18,0,1,0,0,0,0,4,1,4,1,11,3,-1,-1,-1,-1,-1,-1
2015551500621,2,9,0,9,0,5,0,0,0,0,1,1,6,1,26,6,1997,2,10,-1,1,-1
2015551500622,1,4,0,18,0,1,1,0,0,0,3,1,6,1,40,7,1195,1,1,-1,1,-1
2015551500622,2,9,0,9,0,8,0,0,0,0,3,1,2,1,22,5,998,1,-1,-1,1,-1
2015551500625,1,19,0,18,0,0,1,0,0,0,1,1,2,1,36,7,2198,2,1,-1,1,-1
2015551500625,2,9,0,18,0,0,0,0,0,0,2,1,1,2,53,8,2400,2,4,-1,1,-1
2015551500626,1,9,0,18,0,1,0,0,0,0,4,1,2,2,59,9,1896,2,8,-1,3,-1
2015551500626,2,9,0,18,0,1,0,0,0,0,1,1,2,2,66,10,1995,2,2,-1,3,-1
2015551500627,1,9,0,18,0,0,0,0,0,0,1,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1
2015551500630,1,9,0,18,0,0,0,0,0,0,1,1,6,1,49,8,1386,1,2,-1,1,-1
2015551500631,1,9,0,18,0,0,0,0,0,0,0,1,6,2,68,10,1597,1,21,-1,3,-1
2015551500633,1,9,0,9,0,5,0,0,0,0,1,1,2,1,28,6,1596,1,15,-1,1,-1
2015551500633,2,2,0,18,0,2,0,0,0,0,1,1,6,1,26,6,100,1,8,-1,1,-1
2015551500634,1,9,0,18,0,0,1,0,0,0,1,1,3,2,29,6,1597,1,15,-1,1,-1
2015551500634,2,9,0,4,0,0,0,0,0,0,2,1,2,1,34,6,1753,2,13,-1,1,-1
2015551500637,1,9,0,9,0,8,0,0,0,0,1,1,6,2,60,9,1598,2,2,-1,2,-1
2015551500637,2,9,0,18,0,8,0,0,0,0,1,1,6,1,17,4,1149,1,11,-1,3,-1
2015551500638,1,9,0,18,0,0,0,0,0,0,1,1,6,2,36,7,1910,2,7,-1,1,-1
2015551500639,1,4,0,4,0,0,1,0,0,0,1,1,6,1,68,10,745,1,44,-1,1,-1
2015551500639,2,9,0,4,0,0,0,0,0,0,2,1,6,1,58,9,1995,2,3,-1,1,-1
2015551500640,1,9,0,7,0,1,1,0,0,0,1,2,2,2,37,7,1895,1,16,-1,1,-1
2015551500640,2,19,0,9,0,1,0,0,0,0,1,1,2,1,34,6,2198,2,3,-1,1,-1
2015551500640,3,9,0,4,0,1,1,0,1,9,1,1,6,3,-1,-1,1997,2,15,-1,-1,-1
2015551500641,1,9,0,2,0,8,0,0,0,0,3,1,1,1,41,7,1896,2,7,-1,1,-1
2015551500641,2,1,0,18,0,8,0,0,0,0,1,1,2,2,27,6,-1,-1,-1,-1,1,-1
2015551500642,1,9,0,18,0,0,5,0,0,0,1,1,6,1,39,7,1799,1,8,-1,3,-1
2015551500642,2,9,0,2,0,0,0,0,0,0,1,1,6,3,-1,-1,1588,1,15,-1,-1,-1
2015551500644,1,8,0,18,0,8,0,0,0,0,1,1,6,1,51,8,-1,-1,-1,-1,1,-1
2015551500644,2,8,0,18,0,8,0,0,0,0,1,1,1,1,41,7,1560,2,3,-1,1,-1
2015551500647,1,9,0,18,0,0,0,0,0,0,4,1,6,1,64,9,2143,2,3,-1,2,-1
2015551500647,2,19,0,2,0,0,0,0,0,0,0,1,6,3,-1,-1,2463,2,11,-1,-1,-1
2015551500649,1,9,0,2,0,0,0,0,0,0,0,1,6,3,-1,-1,999,1,1,-1,-1,-1
2015551500650,1,9,0,2,0,0,0,0,0,0,3,1,6,2,23,5,1600,1,11,-1,1,-1
2015551500650,2,1,0,14,0,0,0,0,0,0,1,1,3,1,44,7,-1,-1,-1,-1,-1,-1
2015551500654,1,3,0,10,0,1,0,0,0,0,2,1,6,1,30,6,124,1,7,-1,1,-1
2015551500654,2,9,0,9,0,1,0,0,0,0,1,1,6,1,30,6,2179,2,7,-1,1,-1
2015551500655,1,9,0,2,0,0,0,0,0,0,3,1,6,3,-1,-1,1398,1,2,-1,-1,-1
2015551500655,2,5,0,14,0,0,0,8,0,0,3,1,6,1,62,9,1255,1,4,-1,-1,-1
2015551500657,1,9,0,9,0,5,0,0,0,0,4,1,6,1,66,10,1796,1,8,-1,1,-1
2015551500657,2,1,0,18,4,1,0,0,0,0,1,1,2,1,40,7,-1,-1,-1,-1,-1,-1
2015551500662,1,9,0,15,0,0,2,10,7,10,1,1,6,1,28,6,1998,1,20,-1,-1,-1
2015551500663,1,19,0,13,0,1,1,0,7,11,1,1,2,1,62,9,1560,2,7,-1,2,-1
2015551500663,2,9,0,9,0,5,0,0,0,0,1,1,2,1,32,6,1560,2,9,-1,3,-1
2015551500664,1,9,0,4,0,1,0,0,0,0,2,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1
2015551500664,2,9,0,18,0,1,0,0,0,0,2,1,6,2,44,7,1992,2,9,-1,-1,-1
2015551500665,1,9,0,9,0,1,0,0,0,0,1,1,1,1,51,8,1596,1,15,-1,2,-1
2015551500665,2,9,0,10,0,1,0,0,0,0,3,1,3,1,39,7,1390,1,8,-1,2,-1
2015551500666,1,9,0,18,0,0,1,0,0,0,1,1,6,1,65,9,998,1,16,-1,1,-1
2015551500666,2,9,0,3,0,0,0,0,0,0,2,1,2,2,43,7,1242,1,5,-1,1,-1
2015551500667,1,9,0,9,0,8,0,0,0,0,4,1,6,1,46,8,1796,1,13,-1,1,-1
2015551500667,2,1,0,18,0,8,0,0,0,0,1,1,6,1,39,7,-1,-1,-1,-1,-1,-1
2015551500668,1,9,0,18,0,0,2,0,8,2,3,1,6,1,20,4,1998,1,12,-1,2,-1
2015551500669,1,9,0,9,0,0,0,0,0,0,3,1,6,1,22,5,1388,1,5,-1,1,-1
2015551500669,2,5,0,13,0,0,0,0,0,0,1,1,6,1,21,5,652,1,24,-1,1,-1
2015551500670,1,9,0,1,0,8,0,0,0,0,2,1,2,2,54,8,1951,2,13,-1,1,-1
2015551500671,1,10,0,4,0,1,0,0,0,0,1,1,3,1,55,8,2402,2,6,-1,2,-1
2015551500671,2,3,0,10,0,8,0,0,0,0,2,1,6,2,41,7,125,1,2,-1,3,-1
2015551500672,1,9,0,18,0,0,0,0,0,0,1,1,2,2,21,5,1229,1,3,-1,1,-1
2015551500672,2,9,0,5,0,0,0,0,0,0,2,1,2,1,36,7,3189,1,8,-1,1,-1
2015551500673,1,9,0,9,0,8,0,0,0,0,1,2,6,1,30,6,-1,-1,-1,-1,1,-1
2015551500673,2,9,0,18,0,1,0,0,0,0,1,1,6,1,20,4,1596,1,12,-1,3,-1
2015551500674,1,9,0,4,0,0,1,0,0,0,1,1,2,2,21,5,1390,1,18,-1,1,-1
2015551500674,2,9,0,4,0,0,0,0,0,0,2,1,2,2,38,7,1598,1,4,-1,1,-1
2015551500675,1,9,0,18,0,1,0,0,0,0,1,1,1,2,42,7,1997,1,8,-1,1,-1
2015551500675,2,1,0,18,0,1,0,0,0,0,2,1,6,2,63,9,-1,-1,-1,-1,-1,-1
2015551500676,1,9,0,4,0,1,0,0,0,0,1,1,6,2,55,8,1150,1,7,-1,1,-1
2015551500676,2,19,0,4,0,1,0,0,0,0,2,1,6,1,33,6,1598,2,-1,-1,1,-1
2015551500677,1,9,0,18,0,0,1,0,8,11,1,1,6,2,76,11,1769,1,10,-1,3,-1
2015551500677,2,9,0,18,0,0,0,0,0,0,1,2,6,1,48,8,1997,1,14,-1,-1,-1
2015551500677,3,9,0,18,0,0,0,0,0,0,0,1,6,3,-1,-1,1499,2,-1,-1,-1,-1
2015551500679,1,9,0,9,0,6,0,0,0,0,1,1,6,1,75,10,1339,1,11,-1,1,-1
2015551500679,2,9,0,18,0,8,0,0,0,0,3,1,6,2,25,5,1896,2,10,-1,1,-1
2015551500680,1,19,0,18,0,0,0,0,0,0,4,1,1,1,46,8,5880,2,9,-1,1,-1
2015551500680,2,1,0,5,0,0,0,0,0,0,1,1,6,1,35,6,-1,-1,-1,-1,2,-1
2015551500681,1,9,0,18,0,0,0,0,0,0,1,1,6,1,51,8,1598,1,13,-1,1,-1
2015551500681,2,9,0,18,0,0,1,0,0,0,1,1,6,1,28,6,1298,1,13,-1,1,-1
2015551500683,1,9,0,16,0,8,0,0,0,0,1,1,6,2,42,7,1149,1,4,-1,1,-1
2015551500683,2,9,0,9,0,7,0,0,0,0,1,1,6,1,62,9,2204,2,9,-1,3,-1
2015551500685,1,9,0,18,0,8,0,0,0,0,3,1,6,2,35,6,1896,2,16,-1,1,-1
2015551500685,2,1,0,18,0,5,0,0,0,0,4,1,6,1,19,4,-1,-1,-1,-1,-1,-1
2015551500687,1,5,0,18,0,1,1,0,0,0,1,1,6,1,79,11,865,1,5,-1,1,-1
2015551500687,2,19,0,18,0,1,0,0,0,0,2,1,6,1,51,8,1753,2,10,-1,2,-1
2015551500688,1,9,0,18,0,8,1,0,0,0,1,1,6,1,28,6,1798,1,8,-1,1,-1
2015551500688,2,8,0,18,0,8,0,0,0,0,1,1,1,1,50,8,1995,2,3,-1,1,-1
2015551500688,3,9,0,2,0,1,0,0,0,0,1,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1
2015551500688,4,9,0,2,0,1,0,0,0,0,1,1,6,3,-1,-1,1560,2,11,-1,-1,-1
2015551500688,5,9,0,2,0,1,0,0,1,0,1,1,6,1,64,9,2987,2,5,-1,2,-1
2015551500689,1,9,0,18,0,1,0,0,0,0,2,1,6,2,24,5,998,1,16,-1,1,-1
2015551500689,2,9,0,3,0,1,0,0,0,0,2,1,6,1,45,7,2143,2,5,-1,-1,-1
2015551500691,1,9,0,18,0,1,0,0,0,0,1,1,6,1,90,11,1396,1,11,-1,1,-1
2015551500691,2,9,0,4,0,1,0,0,0,0,1,1,6,2,59,9,1296,1,7,-1,1,-1
2015551500691,3,9,0,2,0,1,0,0,0,0,2,1,6,3,-1,-1,1248,2,6,-1,-1,-1
2015551500692,1,9,0,9,0,6,0,0,0,0,3,1,1,2,64,9,1422,2,8,-1,1,-1
2015551500692,2,2,0,18,0,1,1,0,0,0,1,1,6,1,16,4,49,1,-1,-1,1,-1
2015551500693,1,9,0,18,0,1,0,0,0,0,4,1,6,1,30,6,1598,2,6,-1,1,-1
2015551500696,1,9,0,7,0,1,0,7,0,0,1,1,6,2,17,4,1149,1,7,-1,1,-1
2015551500697,1,9,0,6,0,0,0,0,0,0,2,1,6,1,27,6,999,1,-1,-1,1,-1
2015551500697,2,9,0,18,0,0,0,0,0,0,3,1,6,2,18,4,-1,-1,-1,-1,1,-1
2015551500701,1,9,0,9,0,1,0,0,0,0,0,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1
2015551500701,2,9,0,4,0,1,1,0,0,0,2,1,1,2,28,6,-1,-1,-1,-1,1,-1
2015551500701,3,9,0,4,0,1,1,0,0,0,1,1,2,2,25,5,1896,2,12,-1,1,-1
2015551500702,1,9,0,8,0,1,0,0,0,0,2,1,6,2,22,5,1590,1,12,-1,-1,-1
2015551500702,2,9,0,4,0,1,0,0,0,0,2,1,2,2,49,8,1998,1,11,-1,-1,-1
2015551500702,3,9,0,18,0,1,0,0,0,0,1,1,6,2,29,6,1398,2,13,-1,1,-1
2015551500707,1,9,0,18,0,1,1,7,0,0,3,1,6,1,20,4,1398,1,15,-1,1,-1
2015551500707,2,19,0,10,0,1,0,0,0,0,4,1,2,1,38,7,1399,2,5,-1,1,-1
2015551500708,1,9,0,18,0,5,2,10,1,0,1,1,6,1,20,4,1199,1,13,-1,2,-1
2015551500709,1,9,0,5,0,6,0,0,0,0,3,1,6,2,61,9,1598,1,16,-1,2,-1
2015551500709,2,9,0,18,0,1,0,0,0,0,1,1,6,2,37,7,1199,1,13,-1,3,-1
2015551500710,1,9,0,13,0,4,1,9,3,1,1,1,6,1,19,4,1596,1,11,-1,1,-1
2015551500710,2,9,0,9,0,4,1,9,3,4,1,1,6,1,27,6,1360,1,12,-1,1,-1
2015551500711,1,9,0,16,0,0,1,0,0,0,3,1,6,1,22,5,1598,1,11,-1,1,-1
2015551500711,2,9,0,17,0,0,2,0,1,9,3,1,6,1,18,4,1598,1,2,-1,1,-1
2015551500713,1,9,0,6,0,0,0,0,0,0,0,1,6,2,37,7,4398,1,12,-1,1,-1
2015551500713,2,5,0,18,0,0,0,4,7,11,3,1,6,1,45,7,598,1,20,-1,1,-1
2015551500713,3,9,0,2,0,0,0,0,0,0,3,1,6,3,-1,-1,1587,1,12,-1,-1,-1
2015551500714,1,9,0,3,0,0,0,0,0,0,2,1,6,1,50,8,1560,2,8,-1,3,-1
2015551500714,2,9,0,4,0,0,0,0,0,0,1,1,6,1,26,6,1200,1,1,-1,1,-1
2015551500714,3,9,0,3,0,0,0,0,0,0,2,1,6,1,49,8,1598,1,6,-1,1,-1
2015551500729,1,4,0,18,0,2,0,0,0,0,1,1,6,1,17,4,124,1,2,-1,1,-1
2015551500729,2,9,0,5,0,1,0,0,0,0,3,1,6,1,20,4,1149,1,14,-1,1,-1
2015551500729,3,19,0,18,0,1,0,0,0,0,4,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1
2015551500731,1,9,0,4,0,0,1,0,0,0,1,1,6,1,-1,-1,1997,2,14,-1,1,-1
2015551500731,2,9,0,4,0,0,0,0,0,0,2,1,2,2,47,8,1598,2,5,-1,3,-1
2015551500732,1,9,0,18,0,1,0,0,0,0,2,1,2,2,32,6,1598,1,10,-1,1,-1
